sample,time_s,elapsed_s,experiment,command_x_mps,command_y_mps,command_yaw_radps,gait_mode,stair_collision_enabled,slope_collision_enabled,foot,contact,touchdown,grf_x_n,grf_y_n,grf_z_n,grf_norm_n,toe_vx_mps,toe_vy_mps,toe_vz_mps,toe_speed_mps,precontact_vx_mps,precontact_vy_mps,precontact_vz_mps,precontact_speed_mps
1860,8.722,3.72,baseline — four gait presets,0.5,0,0,1,0,0,RR,1,0,-21.61067252,-20.6707818,85.21809161,90.3129311,0.04042345089,0.005723365147,0.01179052665,0.04249504453,,,,
1861,8.724,3.722,baseline — four gait presets,0.5,0,0,1,0,0,FL,1,0,-17.98554797,-35.30790697,130.3671977,136.2561355,0.02581759334,0.0141550408,0.0115608305,0.03163172628,,,,
1861,8.724,3.722,baseline — four gait presets,0.5,0,0,1,0,0,FR,0,0,0,0,0,0,-0.7992725531,1.489920014,-1.193417607,2.069527446,,,,
1861,8.724,3.722,baseline — four gait presets,0.5,0,0,1,0,0,RL,1,0,69.26270792,-2.750991619,223.3102242,233.8211857,0.009972622826,-0.005077426491,-0.009938317766,0.01496675068,,,,
1861,8.724,3.722,baseline — four gait presets,0.5,0,0,1,0,0,RR,1,0,-22.23945755,-22.46065782,78.67322512,84.78532286,0.0411650052,0.006041698326,0.01191735152,0.04327912937,,,,
1862,8.726,3.724,baseline — four gait presets,0.5,0,0,1,0,0,FL,1,0,-17.83793355,-36.27724862,132.0436489,138.0932868,0.02618380813,0.01423771679,0.01170652681,0.03202104242,,,,
1862,8.726,3.724,baseline — four gait presets,0.5,0,0,1,0,0,FR,0,0,0,0,0,0,-0.836456192,1.502289959,-1.231813902,2.115159468,,,,
1862,8.726,3.724,baseline — four gait presets,0.5,0,0,1,0,0,RL,1,0,70.07128025,-2.5749816,218.6416837,229.6101058,0.0101615923,-0.00511520046,-0.01085810648,0.01572646528,,,,
1862,8.726,3.724,baseline — four gait presets,0.5,0,0,1,0,0,RR,1,0,-22.85966601,-24.23734677,72.18399591,79.50184007,0.04172629533,0.006442131411,0.01232691622,0.04398337916,,,,
1863,8.728,3.726,baseline — four gait presets,0.5,0,0,1,0,0,FL,1,0,-17.75440602,-37.25435079,134.0133531,140.2236941,0.02623906606,0.01445592457,0.0114328856,0.0320651402,,,,
1863,8.728,3.726,baseline — four gait presets,0.5,0,0,1,0,0,FR,0,0,0,0,0,0,-0.8572060472,1.514547966,-1.240634282,2.137248505,,,,
1863,8.728,3.726,baseline — four gait presets,0.5,0,0,1,0,0,RL,1,0,70.89096425,-2.433424197,213.9795995,225.4300764,0.01014393836,-0.005209045178,-0.01127883251,0.01603888088,,,,
1863,8.728,3.726,baseline — four gait presets,0.5,0,0,1,0,0,RR,1,0,-23.49023638,-25.94330355,65.82638729,74.55172344,0.04215422244,0.006890719437,0.01285844466,0.04460717524,,,,
1864,8.73,3.728,baseline — four gait presets,0.5,0,0,1,0,0,FL,1,0,-17.68791384,-38.22749405,136.2833965,142.6441999,0.02613238738,0.0147570768,0.01089516786,0.03192769438,,,,
1864,8.73,3.728,baseline — four gait presets,0.5,0,0,1,0,0,FR,0,0,0,0,0,0,-0.8653026779,1.526194256,-1.228804293,2.141956494,,,,
1864,8.73,3.728,baseline — four gait presets,0.5,0,0,1,0,0,RL,1,0,71.70178009,-2.300279576,209.3478939,221.2983896,0.009991770746,-0.005330146972,-0.01139174973,0.01606293595,,,,
1864,8.73,3.728,baseline — four gait presets,0.5,0,0,1,0,0,RR,1,0,-24.10709699,-27.36003243,59.89379079,70.12124981,0.0424915689,0.00746812024,0.01346021911,0.04519384633,,,,
1865,8.732,3.73,baseline — four gait presets,0.5,0,0,1,0,0,FL,1,0,-32.84218307,-33.62517972,104.1396948,114.2555808,0.02593881233,0.01510291154,0.01020345648,0.03170221516,,,,
1865,8.732,3.73,baseline — four gait presets,0.5,0,0,1,0,0,FR,0,0,0,0,0,0,-0.8637676372,1.53691872,-1.203100581,2.134400312,,,,
1865,8.732,3.73,baseline — four gait presets,0.5,0,0,1,0,0,RL,1,0,66.32830072,-5.072825332,230.5887251,239.992369,0.009745765599,-0.005465500818,-0.01133221765,0.01591448407,,,,
1865,8.732,3.73,baseline — four gait presets,0.5,0,0,1,0,0,RR,1,0,-28.10538882,-28.88274684,55.58662514,68.65856713,0.04322032501,0.008791865157,0.01451458936,0.04643238839,,,,
1866,8.734,3.732,baseline — four gait presets,0.5,0,0,1,0,0,FL,1,0,-32.85984999,-35.02890616,108.3788993,118.5444213,0.02802810184,0.01448155662,0.01230532293,0.03386312076,,,,
1866,8.734,3.732,baseline — four gait presets,0.5,0,0,1,0,0,FR,0,0,0,0,0,0,-0.9172896425,1.535526469,-1.284306005,2.201977234,,,,
1866,8.734,3.732,baseline — four gait presets,0.5,0,0,1,0,0,RL,1,0,67.31903817,-4.893701239,225.5510492,235.433806,0.01034858821,-0.004763343779,-0.01066321569,0.01560406648,,,,
1866,8.734,3.732,baseline — four gait presets,0.5,0,0,1,0,0,RR,1,0,-28.67243508,-29.95250129,50.14382881,65.06661536,0.04623929415,0.01148997039,0.0167491668,0.05050372592,,,,
1867,8.736,3.734,baseline — four gait presets,0.5,0,0,1,0,0,FL,1,0,-32.94707511,-36.42777011,113.2336374,123.4275044,0.02910720053,0.01439558229,0.01278056618,0.03489705982,,,,
1867,8.736,3.734,baseline — four gait presets,0.5,0,0,1,0,0,FR,0,0,0,0,0,0,-0.9457286246,1.534658489,-1.319873542,2.234199068,,,,
1867,8.736,3.734,baseline — four gait presets,0.5,0,0,1,0,0,RL,1,0,68.34283758,-4.564180022,220.4440095,230.8400669,0.01063338083,-0.004441050911,-0.009811760055,0.01513480613,,,,
1867,8.736,3.734,baseline — four gait presets,0.5,0,0,1,0,0,RR,1,0,-29.27937474,-29.15608646,48.69621767,63.86455024,0.05019688905,0.01546479972,0.02026635594,0.05629931513,,,,
1868,8.738,3.736,baseline — four gait presets,0.5,0,0,1,0,0,FL,1,0,-33.0961056,-37.82269447,118.6499707,128.8554383,0.0296328897,0.01463937653,0.01219617939,0.03523019002,,,,
1868,8.738,3.736,baseline — four gait presets,0.5,0,0,1,0,0,FR,0,0,0,0,0,0,-0.9550620735,1.533713635,-1.323153213,2.239454287,,,,
1868,8.738,3.736,baseline — four gait presets,0.5,0,0,1,0,0,RL,1,0,69.3763593,-4.155426659,215.2848024,226.2253145,0.01071080259,-0.004365401482,-0.008935278312,0.01461564985,,,,
1868,8.738,3.736,baseline — four gait presets,0.5,0,0,1,0,0,RR,1,0,-29.66222174,-28.0869622,48.12431995,63.12428229,0.05908703914,0.02440645884,0.03003100109,0.07063154007,,,,
1869,8.74,3.738,baseline — four gait presets,0.5,0,0,1,0,0,FL,1,0,-33.30689504,-39.2182157,124.6094138,134.8144047,0.02985615561,0.01507790255,0.01095928255,0.03519714544,,,,
1869,8.74,3.738,baseline — four gait presets,0.5,0,0,1,0,0,FR,0,0,0,0,0,0,-0.9500266656,1.532310646,-1.304349136,2.225275994,,,,
1869,8.74,3.738,baseline — four gait presets,0.5,0,0,1,0,0,RL,1,0,70.40207666,-3.703170108,210.0932908,221.6063102,0.01064585489,-0.004445264112,-0.0081202936,0.01410793279,,,,
1869,8.74,3.738,baseline — four gait presets,0.5,0,0,1,0,0,RR,1,0,-29.79101665,-27.1836928,47.47892454,62.29531365,0.07234024413,0.03784574445,0.04494392884,0.09319532194,,,,
1870,8.742,3.74,baseline — four gait presets,0.5,0,0,1,0,0,FL,1,0,-56.173223,-26.13719497,77.24222342,99.01992235,0.02990981653,0.0156194648,0.009358268697,0.03501631046,,,,
1870,8.742,3.74,baseline — four gait presets,0.5,0,0,1,0,0,FR,0,0,0,0,0,0,-0.9343818351,1.530247221,-1.271138975,2.197844459,,,,
1870,8.742,3.74,baseline — four gait presets,0.5,0,0,1,0,0,RL,1,0,69.6605809,-5.008777442,233.4737395,243.6958584,0.01047629131,-0.004621156297,-0.007411510612,0.01363958411,,,,
1870,8.742,3.74,baseline — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,0.08850087375,0.05441350337,0.06276228117,0.1213768427,,,,
1871,8.744,3.742,baseline — four gait presets,0.5,0,0,1,0,0,FL,1,0,-55.77564786,-28.99133091,81.88078038,103.2273334,0.04187720995,0.01646478982,0.01680837871,0.04803448357,,,,
1871,8.744,3.742,baseline — four gait presets,0.5,0,0,1,0,0,FR,0,0,0,0,0,0,-0.9759670813,1.518188279,-1.342065384,2.249121359,,,,
1871,8.744,3.742,baseline — four gait presets,0.5,0,0,1,0,0,RL,1,0,70.87927549,-4.341669171,227.2451917,238.0821264,0.01085581792,-0.004680122263,-0.009060461816,0.01489443841,,,,
1871,8.744,3.742,baseline — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,0.2351703942,0.1510723583,0.07429732092,0.2892197498,,,,
1872,8.746,3.744,baseline — four gait presets,0.5,0,0,1,0,0,FL,1,0,-55.24376671,-31.80277737,86.7144349,107.6228769,0.04837383641,0.01764249815,0.01971813971,0.05513701863,,,,
1872,8.746,3.744,baseline — four gait presets,0.5,0,0,1,0,0,FR,0,0,0,0,0,0,-0.9913501956,1.506367468,-1.369004254,2.264087191,,,,
1872,8.746,3.744,baseline — four gait presets,0.5,0,0,1,0,0,RL,1,0,72.14328066,-3.782100861,220.8958742,232.4090025,0.01103701827,-0.004894328941,-0.009661710315,0.01546346903,,,,
1872,8.746,3.744,baseline — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,0.3685183092,0.242014417,0.07881346728,0.447870835,,,,
1873,8.748,3.746,baseline — four gait presets,0.5,0,0,1,0,0,FL,1,0,-54.73787748,-34.6075521,92.00088982,112.5081402,0.05176478358,0.01905759046,0.01967156719,0.05856411127,,,,
1873,8.748,3.746,baseline — four gait presets,0.5,0,0,1,0,0,FR,0,0,0,0,0,0,-0.9871815319,1.494559864,-1.365434935,2.252254232,,,,
1873,8.748,3.746,baseline — four gait presets,0.5,0,0,1,0,0,RL,1,0,73.41739883,-3.292309563,214.4787359,226.7202724,0.01107986209,-0.005181765778,-0.009627599803,0.01556614012,,,,
1873,8.748,3.746,baseline — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,0.4897821643,0.3278957193,0.07773030992,0.5945117091,,,,
1874,8.75,3.748,baseline — four gait presets,0.5,0,0,1,0,0,FL,1,0,-54.33902005,-37.43220483,97.88799641,118.0506624,0.05322012124,0.02054159609,0.01770690742,0.05973167539,,,,
1874,8.75,3.748,baseline — four gait presets,0.5,0,0,1,0,0,FR,0,0,0,0,0,0,-0.968713498,1.482693803,-1.34151683,2.22181326,,,,
1874,8.75,3.748,baseline — four gait presets,0.5,0,0,1,0,0,RL,1,0,74.67563417,-2.843435922,208.0349673,221.0499561,0.01101979166,-0.005498695645,-0.009242098567,0.01539765722,,,,
1874,8.75,3.748,baseline — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,0.600070182,0.4092270617,0.07223975183,0.7299106747,,,,
1875,8.752,3.75,baseline — four gait presets,0.5,0,0,1,0,0,FL,1,0,-96.98708801,0,80.82257334,126.2488954,0.05330763707,0.02191192046,0.01451958762,0.05943614096,,,,
1875,8.752,3.75,baseline — four gait presets,0.5,0,0,1,0,0,FR,0,0,0,0,0,0,-0.9400240741,1.470767824,-1.304827679,2.179306891,,,,
1875,8.752,3.75,baseline — four gait presets,0.5,0,0,1,0,0,RL,1,0,75.34151382,-2.648592126,216.5043574,229.2542159,0.01087417856,-0.005823492305,-0.008696895241,0.01509293904,,,,
1875,8.752,3.75,baseline — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,0.7001305952,0.4863967256,0.06316184438,0.8548415313,,,,
1876,8.754,3.752,baseline — four gait presets,0.5,0,0,1,0,0,FL,1,0,-94.76533338,-2.345139832,80.92539435,124.639029,0.1092997506,0.03161999645,0.05906645128,0.1281994748,,,,
1876,8.754,3.752,baseline — four gait presets,0.5,0,0,1,0,0,FR,0,0,0,0,0,0,-0.9988546963,1.448634464,-1.406528962,2.252682009,,,,
1876,8.754,3.752,baseline — four gait presets,0.5,0,0,1,0,0,RL,1,0,76.68305073,-2.440066968,209.1913223,222.8166365,0.01099758165,-0.006198638852,-0.009304533565,0.01568261046,,,,
1876,8.754,3.752,baseline — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,0.859788683,0.5553636793,0.1239509944,1.031033096,,,,
1877,8.756,3.754,baseline — four gait presets,0.5,0,0,1,0,0,FL,1,0,-93.23849243,-10.31105643,86.29129071,127.4594885,0.146010082,0.05351907336,0.08306102164,0.1763019245,,,,
1877,8.756,3.754,baseline — four gait presets,0.5,0,0,1,0,0,FR,0,0,0,0,0,0,-1.023391746,1.427879706,-1.454385071,2.280659347,,,,
1877,8.756,3.754,baseline — four gait presets,0.5,0,0,1,0,0,RL,1,0,78.02752626,-2.409331449,201.8117566,216.3841141,0.01098098539,-0.006592631235,-0.009297005951,0.01582653298,,,,
1877,8.756,3.754,baseline — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,0.9826605671,0.6177936763,0.1595971065,1.171649288,,,,
1878,8.758,3.756,baseline — four gait presets,0.5,0,0,1,0,0,FL,0,0,0,0,0,0,0.1731752114,0.0732560259,0.09673849043,0.2114578792,,,,
1878,8.758,3.756,baseline — four gait presets,0.5,0,0,1,0,0,FR,0,0,0,0,0,0,-1.022382821,1.409349142,-1.464458337,2.275119746,,,,
1878,8.758,3.756,baseline — four gait presets,0.5,0,0,1,0,0,RL,1,0,78.99932303,-4.901712092,195.1674512,210.6068703,0.01084761884,-0.006962859181,-0.008949947512,0.015692476,,,,
1878,8.758,3.756,baseline — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,1.076929773,0.6753556427,0.1769053415,1.283424513,,,,
1879,8.76,3.758,baseline — four gait presets,0.5,0,0,1,0,0,FL,0,0,0,0,0,0,0.6163486235,0.1260004405,0.1395596635,0.6443901275,,,,
1879,8.76,3.758,baseline — four gait presets,0.5,0,0,1,0,0,FR,0,0,0,0,0,0,-1.003487148,1.387643517,-1.450446839,2.244178473,,,,
1879,8.76,3.758,baseline — four gait presets,0.5,0,0,1,0,0,RL,1,0,79.96234057,-4.93196718,188.7930259,205.0880466,0.01025853312,-0.006862931882,-0.008375444258,0.01491594457,,,,
1879,8.76,3.758,baseline — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,1.149378765,0.7311146658,0.1812953392,1.374215485,,,,
1880,8.762,3.76,baseline — four gait presets,0.5,0,0,1,0,0,FL,0,0,0,0,0,0,0.9592648489,0.1875534869,0.1649540668,0.9912493153,,,,
1880,8.762,3.76,baseline — four gait presets,0.5,0,0,1,0,0,FR,1,1,-90.03000843,-163.987053,380.9743878,424.4274262,-0.9718702718,1.367164077,-1.420525416,2.198081412,-1.003487148,1.387643517,-1.450446839,2.244178473
1880,8.762,3.76,baseline — four gait presets,0.5,0,0,1,0,0,RL,1,0,77.78470759,-9.226017398,180.1600413,196.4515732,0.008886025526,-0.006831951643,-0.00753759718,0.01350749363,,,,
1880,8.762,3.76,baseline — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,1.203989519,0.7804289425,0.1765762604,1.44562764,,,,
1881,8.764,3.762,baseline — four gait presets,0.5,0,0,1,0,0,FL,0,0,0,0,0,0,1.590102747,0.1711112454,0.3108041951,1.629203809,,,,
1881,8.764,3.762,baseline — four gait presets,0.5,0,0,1,0,0,FR,1,0,-80.06656981,-94.7451941,364.0674607,384.6198427,-0.5650294983,0.8176878472,-0.7778885226,1.262134027,,,,
1881,8.764,3.762,baseline — four gait presets,0.5,0,0,1,0,0,RL,1,0,78.3298467,-12.50405188,174.6176822,191.7896012,0.008196828852,-0.006004498796,-0.006738639941,0.01219226301,,,,
1881,8.764,3.762,baseline — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,1.383620469,0.8390662543,0.3093569676,1.647464572,,,,
1882,8.766,3.764,baseline — four gait presets,0.5,0,0,1,0,0,FL,0,0,0,0,0,0,2.04650566,0.1732078261,0.4100710077,2.094360188,,,,
1882,8.766,3.764,baseline — four gait presets,0.5,0,0,1,0,0,FR,1,0,-70.02795815,-51.92516781,352.0240756,362.6583624,-0.3289408882,0.4844038637,-0.3772487901,0.6965384848,,,,
1882,8.766,3.764,baseline — four gait presets,0.5,0,0,1,0,0,RL,1,0,78.77397469,-14.24028154,169.9652263,187.8731031,0.00662594765,-0.005165069156,-0.005933356585,0.01028522445,,,,
1882,8.766,3.764,baseline — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,1.495595328,0.8830545092,0.3902578611,1.780138155,,,,
1883,8.768,3.766,baseline — four gait presets,0.5,0,0,1,0,0,FL,0,0,0,0,0,0,2.363133128,0.1868748453,0.4781644726,2.418255911,,,,
1883,8.768,3.766,baseline — four gait presets,0.5,0,0,1,0,0,FR,1,0,-61.06000808,-26.01952902,343.2165168,349.5753394,-0.1929249503,0.2840563742,-0.1287894129,0.3667352901,,,,
1883,8.768,3.766,baseline — four gait presets,0.5,0,0,1,0,0,RL,1,0,79.09539547,-15.03471035,166.0593719,184.5476608,0.004573784495,-0.004348986149,-0.005340878559,0.008267899909,,,,
1883,8.768,3.766,baseline — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,1.557803577,0.9149019381,0.4333598962,1.857847771,,,,
1884,8.77,3.768,baseline — four gait presets,0.5,0,0,1,0,0,FL,0,0,0,0,0,0,2.567365682,0.206351315,0.5238030149,2.628367746,,,,
1884,8.77,3.768,baseline — four gait presets,0.5,0,0,1,0,0,FR,1,0,-53.760435,-10.32265068,337.2476774,341.6617295,-0.1148579597,0.1637474709,0.02184583611,0.2012034436,,,,
1884,8.77,3.768,baseline — four gait presets,0.5,0,0,1,0,0,RL,1,0,79.29065594,-15.28863993,162.7949596,181.7221767,0.002278721996,-0.003594859534,-0.005026474701,0.006586428237,,,,
1884,8.77,3.768,baseline — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,1.583833741,0.9368238487,0.4490987892,1.894164186,,,,
1885,8.772,3.77,baseline — four gait presets,0.5,0,0,1,0,0,FL,0,0,0,0,0,0,2.68137316,0.2272925881,0.5518887325,2.746999293,,,,
1885,8.772,3.77,baseline — four gait presets,0.5,0,0,1,0,0,FR,1,0,-21.65656011,8.299201908,361.2891144,362.0327437,-0.0700234452,0.09154304799,0.1092641622,0.1588145763,,,,
1885,8.772,3.77,baseline — four gait presets,0.5,0,0,1,0,0,RL,1,0,86.03824427,-25.51337758,160.8066569,184.1529061,-0.0001120951166,-0.002919144003,-0.004982136739,0.005775435352,,,,
1885,8.772,3.77,baseline — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,1.583916697,0.9507622039,0.4452403568,1.900257837,,,,
1886,8.774,3.772,baseline — four gait presets,0.5,0,0,1,0,0,FL,0,0,0,0,0,0,2.827745516,0.2039558378,0.6306762161,2.904392394,,,,
1886,8.774,3.772,baseline — four gait presets,0.5,0,0,1,0,0,FR,1,0,-17.50554871,13.84986479,359.04833,359.741527,-0.04726791709,0.04719085733,0.1540811339,0.1679351924,,,,
1886,8.774,3.772,baseline — four gait presets,0.5,0,0,1,0,0,RL,1,0,86.38586791,-25.82289137,158.9899444,182.7762083,-0.00522592294,-0.0002172269161,-0.001207394154,0.005367984608,,,,
1886,8.774,3.772,baseline — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,1.715390259,0.9534726634,0.5864014515,2.048301863,,,,
1887,8.776,3.774,baseline — four gait presets,0.5,0,0,1,0,0,FL,0,0,0,0,0,0,2.886809959,0.1959526469,0.6796034594,2.9721928,,,,
1887,8.776,3.774,baseline — four gait presets,0.5,0,0,1,0,0,FR,1,0,-14.68641183,17.18405507,358.2279421,358.940442,-0.03367403904,0.02080283623,0.17380686,0.178256903,,,,
1887,8.776,3.774,baseline — four gait presets,0.5,0,0,1,0,0,RL,1,0,86.42155721,-25.90651496,157.851213,181.8153968,-0.009216274545,0.00159769661,0.000896030543,0.009396553713,,,,
1887,8.776,3.774,baseline — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,1.773748215,0.9438084221,0.6656008927,2.116596706,,,,
1888,8.778,3.776,baseline — four gait presets,0.5,0,0,1,0,0,FL,0,0,0,0,0,0,2.879031411,0.1965025044,0.7043709105,2.970450047,,,,
1888,8.778,3.776,baseline — four gait presets,0.5,0,0,1,0,0,FR,1,0,-12.87240627,19.22649376,358.4236221,359.1696672,-0.0251734489,0.005177082415,0.1779083401,0.1797550616,,,,
1888,8.778,3.776,baseline — four gait presets,0.5,0,0,1,0,0,RL,1,0,86.23232048,-25.83264709,157.2872025,181.225282,-0.01245863069,0.002896841155,0.001778766151,0.01291406893,,,,
1888,8.778,3.776,baseline — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,1.780035533,0.9256961223,0.6995232182,2.124799413,,,,
1889,8.78,3.778,baseline — four gait presets,0.5,0,0,1,0,0,FL,0,0,0,0,0,0,2.82275516,0.2021893751,0.7069280456,2.916946091,,,,
1889,8.78,3.778,baseline — four gait presets,0.5,0,0,1,0,0,FR,1,0,-11.77833238,20.51419292,359.3255295,360.1033149,-0.01953796511,-0.004002810859,0.1725763365,0.1737249162,,,,
1889,8.78,3.778,baseline — four gait presets,0.5,0,0,1,0,0,RL,1,0,85.88079209,-25.70235087,157.2146262,180.9766835,-0.01515576606,0.003886225158,0.001805898257,0.01574996062,,,,
1889,8.78,3.778,baseline — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,1.750114832,0.9021416416,0.7005556275,2.089865942,,,,
1890,8.782,3.78,baseline — four gait presets,0.5,0,0,1,0,0,FL,0,0,0,0,0,0,2.734616461,0.212622192,0.6883737716,2.827931017,,,,
1890,8.782,3.78,baseline — four gait presets,0.5,0,0,1,0,0,FR,1,0,8.993231103,25.85309144,333.5790936,334.7002723,-0.01549478515,-0.009328687026,0.1619042975,0.1629113695,,,,
1890,8.782,3.78,baseline — four gait presets,0.5,0,0,1,0,0,RL,1,0,85.63619729,-36.06145043,176.5143891,199.4776079,-0.01741317885,0.004688382289,0.001263133836,0.01807747862,,,,
1890,8.782,3.78,baseline — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,1.695808916,0.8756361355,0.6781465983,2.02543559,,,,
1891,8.784,3.782,baseline — four gait presets,0.5,0,0,1,0,0,FL,0,0,0,0,0,0,2.693686722,0.1916789344,0.7183488967,2.794407649,,,,
1891,8.784,3.782,baseline — four gait presets,0.5,0,0,1,0,0,FR,1,0,12.55592897,25.52215576,342.473501,343.6526309,-0.01526587245,-0.01288556267,0.1503598647,0.1516811574,,,,
1891,8.784,3.782,baseline — four gait presets,0.5,0,0,1,0,0,RL,1,0,84.74154563,-36.38808919,177.4777443,200.0089306,-0.01708890311,0.007137409502,-0.002215186493,0.01865154887,,,,
1891,8.784,3.782,baseline — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,1.703907368,0.8490069618,0.720737134,2.035577352,,,,
1892,8.786,3.784,baseline — four gait presets,0.5,0,0,1,0,0,FL,0,0,0,0,0,0,2.613245937,0.1808681268,0.7210320233,2.716920092,,,,
1892,8.786,3.784,baseline — four gait presets,0.5,0,0,1,0,0,FR,1,0,13.18210818,25.89115203,344.0514114,345.275967,-0.01496420626,-0.01605752477,0.1386199859,0.1403469703,,,,
1892,8.786,3.784,baseline — four gait presets,0.5,0,0,1,0,0,RL,1,0,83.91708945,-36.57019775,178.708454,200.7888662,-0.01696566445,0.008795710795,-0.004690860923,0.01967746108,,,,
1892,8.786,3.784,baseline — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,1.673566059,0.8189145271,0.7259039381,1.99959518,,,,
1893,8.788,3.786,baseline — four gait presets,0.5,0,0,1,0,0,FL,0,0,0,0,0,0,2.506472735,0.1764932117,0.7032158404,2.609227461,,,,
1893,8.788,3.786,baseline — four gait presets,0.5,0,0,1,0,0,FR,1,0,13.45394738,26.12399406,345.8390762,347.0852034,-0.01401892369,-0.01768034199,0.1256084703,0.1276190131,,,,
1893,8.788,3.786,baseline — four gait presets,0.5,0,0,1,0,0,RL,1,0,83.10372743,-36.75093014,180.2447902,201.8540185,-0.01682692954,0.009934836045,-0.006401776809,0.02056281282,,,,
1893,8.788,3.786,baseline — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,1.617310819,0.7871830138,0.7042634401,1.931667253,,,,
1894,8.79,3.788,baseline — four gait presets,0.5,0,0,1,0,0,FL,0,0,0,0,0,0,2.383662943,0.1759536088,0.6701141469,2.482309744,,,,
1894,8.79,3.788,baseline — four gait presets,0.5,0,0,1,0,0,FR,1,0,13.51346099,26.29064089,347.6972496,348.9515565,-0.01269305642,-0.01839952995,0.1123854842,0.1145868816,,,,
1894,8.79,3.788,baseline — four gait presets,0.5,0,0,1,0,0,RL,1,0,82.33426281,-36.93284922,182.0027981,203.1452306,-0.01655615596,0.01074520171,-0.007552147065,0.02113292656,,,,
1894,8.79,3.788,baseline — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,1.544395629,0.7552435266,0.6639405275,1.842923674,,,,
1895,8.792,3.79,baseline — four gait presets,0.5,0,0,1,0,0,FL,0,0,0,0,0,0,2.252143004,0.1765621558,0.6267628833,2.34438777,,,,
1895,8.792,3.79,baseline — four gait presets,0.5,0,0,1,0,0,FR,1,0,25.61164283,29.13352018,332.9718733,335.223786,-0.01115904718,-0.01859849869,0.09958957836,0.1019240531,,,,
1895,8.792,3.79,baseline — four gait presets,0.5,0,0,1,0,0,RL,1,0,76.29539768,-43.60239006,207.6914885,225.516985,-0.01614285259,0.01134643295,-0.008288232143,0.02140158925,,,,
1895,8.792,3.79,baseline — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,1.461578692,0.7239523345,0.6111102574,1.741773522,,,,
1896,8.794,3.792,baseline — four gait presets,0.5,0,0,1,0,0,FL,0,0,0,0,0,0,2.173929303,0.1631380549,0.6177823828,2.265885635,,,,
1896,8.794,3.792,baseline — four gait presets,0.5,0,0,1,0,0,FR,1,0,25.77871546,29.06437163,334.8956553,337.1414833,-0.01137293768,-0.01883258579,0.08875437922,0.09144041683,,,,
1896,8.794,3.792,baseline — four gait presets,0.5,0,0,1,0,0,RL,1,0,74.82740872,-43.94904561,210.2952507,227.496708,-0.01218422371,0.01284255486,-0.01177696577,0.02126225401,,,,
1896,8.794,3.792,baseline — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,1.412682744,0.6955980733,0.5760683111,1.676718197,,,,
1897,8.796,3.794,baseline — four gait presets,0.5,0,0,1,0,0,FL,0,0,0,0,0,0,2.079352231,0.1553072602,0.5933339686,2.167918643,,,,
1897,8.796,3.794,baseline — four gait presets,0.5,0,0,1,0,0,FR,1,0,25.79842938,29.02038752,336.813602,339.0444577,-0.01086707331,-0.0187491707,0.07838273146,0.08132328864,,,,
1897,8.796,3.794,baseline — four gait presets,0.5,0,0,1,0,0,RL,1,0,73.6729033,-44.2891241,212.8300403,229.5339828,-0.009740740356,0.01373773027,-0.01334531677,0.02148731568,,,,
1897,8.796,3.794,baseline — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,1.353347662,0.6682096816,0.5287632236,1.599263774,,,,
1898,8.798,3.796,baseline — four gait presets,0.5,0,0,1,0,0,FL,0,0,0,0,0,0,1.975175182,0.150438676,0.5584745949,2.058116291,,,,
1898,8.798,3.796,baseline — four gait presets,0.5,0,0,1,0,0,FR,1,0,25.7380056,29.00510241,338.6621329,340.8750228,-0.009943548202,-0.01849625294,0.06872187987,0.07185876632,,,,
