sample,time_s,elapsed_s,experiment,command_x_mps,command_y_mps,command_yaw_radps,gait_mode,stair_collision_enabled,slope_collision_enabled,foot,contact,touchdown,grf_x_n,grf_y_n,grf_z_n,grf_norm_n,toe_vx_mps,toe_vy_mps,toe_vz_mps,toe_speed_mps,precontact_vx_mps,precontact_vy_mps,precontact_vz_mps,precontact_speed_mps
2957,10.916,5.914,tip toe — four gait presets,0.5,0,0,1,0,0,RL,1,0,25.94723326,-23.77822581,218.6570845,221.4714057,0.01953821835,0.005642238962,-0.004954430684,0.02093139318,,,,
2957,10.916,5.914,tip toe — four gait presets,0.5,0,0,1,0,0,RR,1,0,-4.730539787,27.47807694,182.9357596,185.0484122,0.0281906355,-0.006543054441,0.01035781312,0.03073772575,,,,
2958,10.918,5.916,tip toe — four gait presets,0.5,0,0,1,0,0,FL,1,0,-18.38627372,-20.73294419,190.0191269,192.0291088,0.03349408341,0.007409281728,0.01166369743,0.03623248428,,,,
2958,10.918,5.916,tip toe — four gait presets,0.5,0,0,1,0,0,FR,1,0,3.008161529,21.93852275,224.2313171,225.3220614,0.02773343956,-0.005496177979,-0.01268515025,0.03098813771,,,,
2958,10.918,5.916,tip toe — four gait presets,0.5,0,0,1,0,0,RL,1,0,26.42769728,-23.23872169,216.4575795,219.2996696,0.01934990212,0.005611691932,-0.005415723465,0.020862403,,,,
2958,10.918,5.916,tip toe — four gait presets,0.5,0,0,1,0,0,RR,1,0,-4.951089245,26.55864307,178.7869812,180.8166459,0.0286875222,-0.006548497425,0.01153294104,0.03160483314,,,,
2959,10.92,5.918,tip toe — four gait presets,0.5,0,0,1,0,0,FL,1,0,-18.37484954,-19.82827649,185.6645139,187.6222465,0.03415742319,0.007257288827,0.01447349514,0.03780052727,,,,
2959,10.92,5.918,tip toe — four gait presets,0.5,0,0,1,0,0,FR,1,0,3.474383387,21.32372284,221.2174188,222.2699234,0.02784793126,-0.005371382825,-0.01255956748,0.0310177653,,,,
2959,10.92,5.918,tip toe — four gait presets,0.5,0,0,1,0,0,RL,1,0,26.89320115,-22.71780149,214.25553,217.1284756,0.01915843375,0.005673734823,-0.005919094946,0.0208392067,,,,
2959,10.92,5.918,tip toe — four gait presets,0.5,0,0,1,0,0,RR,1,0,-5.220137007,25.58959291,174.6464405,176.5883809,0.02911012023,-0.006455176371,0.01227149266,0.03224372705,,,,
2960,10.922,5.92,tip toe — four gait presets,0.5,0,0,1,0,0,FL,1,0,-29.60263029,-4.239601445,90.32799527,95.14954898,0.03465294545,0.007060142165,0.01605658738,0.03883923576,,,,
2960,10.922,5.92,tip toe — four gait presets,0.5,0,0,1,0,0,FR,1,0,1.266783093,24.05337484,237.6569504,238.8744349,0.02792210557,-0.005239668461,-0.01234475756,0.03097565406,,,,
2960,10.922,5.92,tip toe — four gait presets,0.5,0,0,1,0,0,RL,1,0,30.09417021,-19.69942671,223.6857228,226.5591072,0.01895987083,0.005790131615,-0.006387123752,0.02082781016,,,,
2960,10.922,5.92,tip toe — four gait presets,0.5,0,0,1,0,0,RR,1,0,-18.17281524,14.23356086,100.5013676,103.1182348,0.0294922824,-0.006300597714,0.01270960396,0.03272653794,,,,
2961,10.924,5.922,tip toe — four gait presets,0.5,0,0,1,0,0,FL,1,0,-29.33937599,-3.400557292,85.62598651,90.57688634,0.03622602434,0.004719851232,0.02332907511,0.04334567546,,,,
2961,10.924,5.922,tip toe — four gait presets,0.5,0,0,1,0,0,FR,1,0,1.703274494,23.47305814,235.206388,236.3809015,0.0277708263,-0.004800037142,-0.01163109288,0.03048838256,,,,
2961,10.924,5.922,tip toe — four gait presets,0.5,0,0,1,0,0,RL,1,0,30.36741795,-19.21794795,222.1221476,225.0105732,0.01838235595,0.00549158011,-0.007473330375,0.02058929648,,,,
2961,10.924,5.922,tip toe — four gait presets,0.5,0,0,1,0,0,RR,1,0,-18.3520443,13.40727684,96.3681478,99.01198166,0.03156253737,-0.005667625218,0.01714938693,0.03636505483,,,,
2962,10.926,5.924,tip toe — four gait presets,0.5,0,0,1,0,0,FL,1,0,-29.27172912,-2.572356844,81.28597155,86.4341386,0.03725473975,0.003253853485,0.02703167876,0.04614341614,,,,
2962,10.926,5.924,tip toe — four gait presets,0.5,0,0,1,0,0,FR,1,0,2.096782459,22.91385572,232.7661632,233.9006798,0.02782222176,-0.004499388824,-0.01090197145,0.03021876081,,,,
2962,10.926,5.924,tip toe — four gait presets,0.5,0,0,1,0,0,RL,1,0,30.65611621,-18.80055131,220.5443667,223.4571008,0.01786016057,0.00539760618,-0.008216209084,0.02038689726,,,,
2962,10.926,5.924,tip toe — four gait presets,0.5,0,0,1,0,0,RR,1,0,-18.63315419,12.54715827,92.45647512,95.14633681,0.032880887,-0.005252499964,0.01946114329,0.03856783094,,,,
2963,10.928,5.926,tip toe — four gait presets,0.5,0,0,1,0,0,FL,1,0,-29.3898248,-1.771573229,77.31629663,82.73276255,0.03804208666,0.002293159374,0.02842457184,0.04754382422,,,,
2963,10.928,5.926,tip toe — four gait presets,0.5,0,0,1,0,0,FR,1,0,2.456666838,22.36596186,230.345256,231.4415875,0.0279187905,-0.004282695906,-0.01027102477,0.0300548548,,,,
2963,10.928,5.926,tip toe — four gait presets,0.5,0,0,1,0,0,RL,1,0,30.94552538,-18.41643618,218.9593766,221.9008771,0.01740457787,0.005411259113,-0.008684552348,0.02018966334,,,,
2963,10.928,5.926,tip toe — four gait presets,0.5,0,0,1,0,0,RR,1,0,-18.99990336,11.66241778,88.72161947,91.47969216,0.03379380843,-0.004956063846,0.02039812956,0.0397827569,,,,
2964,10.93,5.928,tip toe — four gait presets,0.5,0,0,1,0,0,FL,1,0,-29.62381201,-0.9826109672,73.60310555,79.34704096,0.03875515256,0.001623307814,0.02836003656,0.04805089648,,,,
2964,10.93,5.928,tip toe — four gait presets,0.5,0,0,1,0,0,FR,1,0,2.789855616,21.82725274,227.9560205,229.0156317,0.02797420765,-0.004118090598,-0.009791452298,0.02992302629,,,,
2964,10.93,5.928,tip toe — four gait presets,0.5,0,0,1,0,0,RL,1,0,31.23373555,-18.07053662,217.384637,220.3591862,0.01698562177,0.005488724545,-0.008962834591,0.0199742296,,,,
2964,10.93,5.928,tip toe — four gait presets,0.5,0,0,1,0,0,RR,1,0,-19.43401852,10.76106631,85.12759735,87.97834651,0.03448530999,-0.00472241597,0.02047333815,0.04038186961,,,,
2965,10.932,5.93,tip toe — four gait presets,0.5,0,0,1,0,0,FL,1,0,-47.1988423,0,39.33236858,61.43912379,0.03951467408,0.001114185669,0.0274413085,0.04812147431,,,,
2965,10.932,5.93,tip toe — four gait presets,0.5,0,0,1,0,0,FR,1,0,-2.385005287,21.50440354,228.1374709,229.1611512,0.02795465491,-0.003986003463,-0.009469526528,0.02978292947,,,,
2965,10.932,5.93,tip toe — four gait presets,0.5,0,0,1,0,0,RL,1,0,35.1773864,-18.15813924,223.4122679,226.8925031,0.01658119649,0.005573293647,-0.009102382762,0.01971930656,,,,
2965,10.932,5.93,tip toe — four gait presets,0.5,0,0,1,0,0,RR,1,0,-34.30127653,0,28.58439711,44.65025565,0.03505817203,-0.004519717219,0.02003661296,0.04063211942,,,,
2966,10.934,5.932,tip toe — four gait presets,0.5,0,0,1,0,0,FL,1,0,-42.28743321,0,35.23952767,55.04590191,0.1668512793,-0.05380032343,0.1818934309,0.2526243148,,,,
2966,10.934,5.932,tip toe — four gait presets,0.5,0,0,1,0,0,FR,1,0,-2.165679272,20.91751273,226.616329,227.589967,0.02789418217,-0.004435811344,-0.007319261522,0.02917761831,,,,
2966,10.934,5.932,tip toe — four gait presets,0.5,0,0,1,0,0,RL,1,0,35.2940642,-17.65756444,222.553448,226.0254361,0.01563930474,0.005633503883,-0.009535664091,0.019163849,,,,
2966,10.934,5.932,tip toe — four gait presets,0.5,0,0,1,0,0,RR,1,0,-32.2354035,0,26.86283625,41.96109163,0.08520312326,0.009719180298,0.08133681181,0.1181935347,,,,
2967,10.936,5.934,tip toe — four gait presets,0.5,0,0,1,0,0,FL,0,0,0,0,0,0,0.2663034359,-0.09131814704,0.2899442556,0.4041338829,,,,
2967,10.936,5.934,tip toe — four gait presets,0.5,0,0,1,0,0,FR,1,0,-1.987632136,20.15912797,225.0869711,225.9966497,0.02781740232,-0.004604353308,-0.005657859637,0.02875794355,,,,
2967,10.936,5.934,tip toe — four gait presets,0.5,0,0,1,0,0,RL,1,0,35.25650792,-17.46545673,221.7486842,225.2122166,0.01486596911,0.005595919784,-0.009729388415,0.01862719396,,,,
2967,10.936,5.934,tip toe — four gait presets,0.5,0,0,1,0,0,RR,1,0,-30.99148051,0,25.82623376,40.34186677,0.1297295479,0.01773698114,0.1280608551,0.1831500443,,,,
2968,10.938,5.936,tip toe — four gait presets,0.5,0,0,1,0,0,FL,0,0,0,0,0,0,0.504200377,-0.1106518776,0.3676451017,0.6337387308,,,,
2968,10.938,5.936,tip toe — four gait presets,0.5,0,0,1,0,0,FR,1,0,-1.837184729,19.44253965,223.5769669,224.4282686,0.02765939265,-0.004595487786,-0.004467303009,0.02839220502,,,,
2968,10.938,5.936,tip toe — four gait presets,0.5,0,0,1,0,0,RL,1,0,35.44041649,-16.98770751,220.8723421,224.3416966,0.01402395721,0.005530183323,-0.009844090392,0.01800445554,,,,
2968,10.938,5.936,tip toe — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,0.1675862243,0.02092240327,0.1629552782,0.2346855603,,,,
2969,10.94,5.938,tip toe — four gait presets,0.5,0,0,1,0,0,FL,0,0,0,0,0,0,0.6986550147,-0.1201105705,0.4121482672,0.8200070566,,,,
2969,10.94,5.938,tip toe — four gait presets,0.5,0,0,1,0,0,FR,1,0,-1.606497393,18.68172213,221.96396,222.7545445,0.02744296989,-0.00452315606,-0.003631139948,0.02804925515,,,,
2969,10.94,5.938,tip toe — four gait presets,0.5,0,0,1,0,0,RL,1,0,35.62816429,-16.7457787,220.0132012,223.5074851,0.0134079953,0.005419054029,-0.009767543652,0.017451229,,,,
2969,10.94,5.938,tip toe — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,0.3271084038,0.01672957043,0.1907772276,0.3790458243,,,,
2970,10.942,5.94,tip toe — four gait presets,0.5,0,0,1,0,0,FL,0,0,0,0,0,0,0.8589691683,-0.1229820308,0.4325257006,0.9695520067,,,,
2970,10.942,5.94,tip toe — four gait presets,0.5,0,0,1,0,0,FR,1,0,-6.837957342,18.59035574,215.6334294,216.5413006,0.0272037693,-0.004405888667,-0.003055688956,0.0277271375,,,,
2970,10.942,5.94,tip toe — four gait presets,0.5,0,0,1,0,0,RL,1,0,34.98211026,-19.42293168,225.8101642,229.3277754,0.01292674915,0.005316378135,-0.009589306189,0.01695050186,,,,
2970,10.942,5.94,tip toe — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,0.4670909131,0.009297596197,0.2057027167,0.5104644689,,,,
2971,10.944,5.942,tip toe — four gait presets,0.5,0,0,1,0,0,FL,0,0,0,0,0,0,1.136466431,-0.1326828549,0.5528326022,1.270741742,,,,
2971,10.944,5.942,tip toe — four gait presets,0.5,0,0,1,0,0,FR,1,0,-6.757889862,17.84069033,214.5117952,215.3584676,0.027327238,-0.004308247772,-0.002452524906,0.02777325717,,,,
2971,10.944,5.942,tip toe — four gait presets,0.5,0,0,1,0,0,RL,1,0,35.09711905,-18.80691508,225.1168278,228.6112289,0.01263428616,0.005640705944,-0.009869607308,0.01699564352,,,,
2971,10.944,5.942,tip toe — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,0.7125145595,0.02251697511,0.3111908084,0.7778327139,,,,
2972,10.946,5.944,tip toe — four gait presets,0.5,0,0,1,0,0,FL,0,0,0,0,0,0,1.348381242,-0.1283528702,0.6236163865,1.491141788,,,,
2972,10.946,5.944,tip toe — four gait presets,0.5,0,0,1,0,0,FR,1,0,-6.652267962,17.12804735,213.3551382,214.1448988,0.0273048201,-0.00419127029,-0.002078151233,0.02770268326,,,,
2972,10.946,5.944,tip toe — four gait presets,0.5,0,0,1,0,0,RL,1,0,35.22472986,-18.34949581,224.4230829,227.9105213,0.01235756366,0.005731248673,-0.009896863683,0.01683759192,,,,
2972,10.946,5.944,tip toe — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,0.9054389929,0.02272362854,0.377241078,0.9811457405,,,,
2973,10.948,5.946,tip toe — four gait presets,0.5,0,0,1,0,0,FL,0,0,0,0,0,0,1.510120022,-0.1147378823,0.65830394,1.651360452,,,,
2973,10.948,5.946,tip toe — four gait presets,0.5,0,0,1,0,0,FR,1,0,-6.528162867,16.44791864,212.1875826,212.9242145,0.02716319301,-0.004071822884,-0.001892562438,0.02753181048,,,,
2973,10.948,5.946,tip toe — four gait presets,0.5,0,0,1,0,0,RL,1,0,35.35634646,-18.03081797,223.749564,227.2422695,0.01208616116,0.005712078999,-0.009776766667,0.01656165163,,,,
2973,10.948,5.946,tip toe — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,1.057342461,0.0139417592,0.4141255083,1.135635236,,,,
2974,10.95,5.948,tip toe — four gait presets,0.5,0,0,1,0,0,FL,0,0,0,0,0,0,1.633615222,-0.09544850723,0.6670177801,1.767122472,,,,
2974,10.95,5.948,tip toe — four gait presets,0.5,0,0,1,0,0,FR,1,0,-6.395883182,15.80807703,211.0234291,211.7113371,0.02695577533,-0.003954778918,-0.001829181089,0.02730567713,,,,
2974,10.95,5.948,tip toe — four gait presets,0.5,0,0,1,0,0,RL,1,0,35.48401385,-17.82050581,223.1128938,226.6187306,0.01181662409,0.00565254007,-0.009579213547,0.01622791257,,,,
2974,10.95,5.948,tip toe — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,1.177244459,-0.0006098647567,0.4296597704,1.253200865,,,,
2975,10.952,5.95,tip toe — four gait presets,0.5,0,0,1,0,0,FL,0,0,0,0,0,0,1.728035249,-0.07329183149,0.6573781477,1.850303635,,,,
2975,10.952,5.95,tip toe — four gait presets,0.5,0,0,1,0,0,FR,1,0,-11.18736546,14.71678194,203.2002502,204.0394141,0.02671645238,-0.003842411875,-0.001839844492,0.02705398279,,,,
2975,10.952,5.95,tip toe — four gait presets,0.5,0,0,1,0,0,RL,1,0,32.55214238,-19.30324291,228.9417136,232.0486272,0.01154727253,0.005587986815,-0.009351375143,0.0158749273,,,,
2975,10.952,5.95,tip toe — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,1.27219856,-0.01871246905,0.4297520003,1.342954248,,,,
2976,10.954,5.952,tip toe — four gait presets,0.5,0,0,1,0,0,FL,0,0,0,0,0,0,1.843240007,-0.04395248738,0.6664544124,1.960517031,,,,
2976,10.954,5.952,tip toe — four gait presets,0.5,0,0,1,0,0,FR,1,0,-11.10468827,14.17747139,202.3678404,203.1675605,0.02679906435,-0.003689884086,-0.001570022724,0.02709741807,,,,
2976,10.954,5.952,tip toe — four gait presets,0.5,0,0,1,0,0,RL,1,0,32.62987674,-19.04154794,228.3151676,231.4197597,0.01179155828,0.005756519008,-0.009623604279,0.01627243427,,,,
2976,10.954,5.952,tip toe — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,1.394358188,-0.02926550563,0.4566221366,1.467513204,,,,
2977,10.956,5.954,tip toe — four gait presets,0.5,0,0,1,0,0,FL,0,0,0,0,0,0,1.930179848,-0.01276956662,0.6579512393,2.039278583,,,,
2977,10.956,5.954,tip toe — four gait presets,0.5,0,0,1,0,0,FR,1,0,-11.01371544,13.6692544,201.5497137,202.3127222,0.02673709335,-0.003569158865,-0.001463562513,0.02701394216,,,,
2977,10.956,5.954,tip toe — four gait presets,0.5,0,0,1,0,0,RL,1,0,32.73900698,-18.87812161,227.6977183,230.8126447,0.01184391736,0.005813468237,-0.009663599383,0.01635420265,,,,
2977,10.956,5.954,tip toe — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,1.48712479,-0.04466855883,0.4644241748,1.558597201,,,,
2978,10.958,5.956,tip toe — four gait presets,0.5,0,0,1,0,0,FL,0,0,0,0,0,0,1.995566285,0.01844391924,0.6373604612,2.094959029,,,,
2978,10.958,5.956,tip toe — four gait presets,0.5,0,0,1,0,0,FR,1,0,-10.91890157,13.19094421,200.7630547,201.4920036,0.02656438086,-0.003472056961,-0.00148648199,0.02683153254,,,,
2978,10.958,5.956,tip toe — four gait presets,0.5,0,0,1,0,0,RL,1,0,32.86155338,-18.79519207,227.1123915,230.2459106,0.01177533633,0.005820608574,-0.009568731038,0.01625111207,,,,
2978,10.958,5.956,tip toe — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,1.557182296,-0.0627799448,0.4585729921,1.624514455,,,,
2979,10.96,5.958,tip toe — four gait presets,0.5,0,0,1,0,0,FL,0,0,0,0,0,0,2.04450058,0.04841953913,0.6088191346,2.13377314,,,,
2979,10.96,5.958,tip toe — four gait presets,0.5,0,0,1,0,0,FR,1,0,-10.82536772,12.75333408,200.0146833,200.7130032,0.02633216912,-0.00339013891,-0.001584006868,0.02659671502,,,,
2979,10.96,5.958,tip toe — four gait presets,0.5,0,0,1,0,0,RL,1,0,33.17410086,-18.77707716,226.6818645,229.8646717,0.01163269699,0.005811838405,-0.009402207552,0.01604676328,,,,
2979,10.96,5.958,tip toe — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,1.609689947,-0.08202476894,0.4431650925,1.671593577,,,,
2980,10.962,5.96,tip toe — four gait presets,0.5,0,0,1,0,0,FL,0,0,0,0,0,0,2.080839676,0.07630727987,0.5754270517,2.160285363,,,,
2980,10.962,5.96,tip toe — four gait presets,0.5,0,0,1,0,0,FR,1,0,-15.26179353,12.26213431,195.4474118,196.4254898,0.02607130144,-0.003318991505,-0.0017186184,0.02633784563,,,,
2980,10.962,5.96,tip toe — four gait presets,0.5,0,0,1,0,0,RL,1,0,29.79033613,-19.81145597,233.0407586,235.7709759,0.01245047596,0.005216646679,-0.008415666969,0.01590758325,,,,
2980,10.962,5.96,tip toe — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,1.648619246,-0.1012112528,0.4212943472,1.704604958,,,,
2981,10.964,5.962,tip toe — four gait presets,0.5,0,0,1,0,0,FL,0,0,0,0,0,0,2.110970177,0.1056835568,0.534681715,2.180194633,,,,
2981,10.964,5.962,tip toe — four gait presets,0.5,0,0,1,0,0,FR,1,0,-15.21669489,11.86313079,195.0126601,195.9648419,0.02613494539,-0.003254285056,-0.001673981384,0.02638992147,,,,
2981,10.964,5.962,tip toe — four gait presets,0.5,0,0,1,0,0,RL,1,0,29.8473784,-19.75892178,232.4019989,235.1424463,0.01346688766,0.0048817783,-0.008247397797,0.0165290167,,,,
2981,10.964,5.962,tip toe — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,1.704238304,-0.1153118151,0.4121361035,1.757151439,,,,
2982,10.966,5.964,tip toe — four gait presets,0.5,0,0,1,0,0,FL,0,0,0,0,0,0,2.134491267,0.1315870134,0.4945878245,2.19499094,,,,
2982,10.966,5.964,tip toe — four gait presets,0.5,0,0,1,0,0,FR,1,0,-15.16540811,11.48981823,194.6161398,195.5439782,0.02604889056,-0.003195083798,-0.001714965779,0.02630008304,,,,
2982,10.966,5.964,tip toe — four gait presets,0.5,0,0,1,0,0,RL,1,0,29.95640975,-19.80929528,231.7802374,234.5461002,0.01396719921,0.004691155296,-0.008147773565,0.01683673976,,,,
2982,10.966,5.964,tip toe — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,1.745116183,-0.1296485851,0.3955221301,1.794067168,,,,
2983,10.968,5.966,tip toe — four gait presets,0.5,0,0,1,0,0,FL,0,0,0,0,0,0,2.152656698,0.153975555,0.4559970463,2.205804306,,,,
2983,10.968,5.966,tip toe — four gait presets,0.5,0,0,1,0,0,FR,1,0,-15.11298424,11.14980654,194.2689916,195.174695,0.0258628817,-0.00314190589,-0.001819213483,0.02611646531,,,,
2983,10.968,5.966,tip toe — four gait presets,0.5,0,0,1,0,0,RL,1,0,30.08797791,-19.86944347,231.2007313,233.9954259,0.01415892543,0.004592272481,-0.008091891407,0.01694233875,,,,
2983,10.968,5.966,tip toe — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,1.774482365,-0.1433933267,0.373953601,1.819118085,,,,
2984,10.97,5.968,tip toe — four gait presets,0.5,0,0,1,0,0,FL,0,0,0,0,0,0,2.166395274,0.1728903337,0.4194734378,2.21339502,,,,
2984,10.97,5.968,tip toe — four gait presets,0.5,0,0,1,0,0,FR,1,0,-15.06470208,10.82624508,193.9729925,194.8580885,0.02562391589,-0.003093996781,-0.001954130151,0.02588390439,,,,
2984,10.97,5.968,tip toe — four gait presets,0.5,0,0,1,0,0,RL,1,0,30.05843818,-19.939645,230.5199117,233.3249426,0.01417214277,0.004546997766,-0.008055798521,0.01692396848,,,,
2984,10.97,5.968,tip toe — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,1.794817195,-0.1560014348,0.3493043636,1.835134532,,,,
2985,10.972,5.97,tip toe — four gait presets,0.5,0,0,1,0,0,FL,0,0,0,0,0,0,2.176394166,0.1884555641,0.3853608484,2.218267352,,,,
2985,10.972,5.97,tip toe — four gait presets,0.5,0,0,1,0,0,FR,1,0,-19.72691442,12.08997697,196.4584765,197.8162068,0.02536010897,-0.003049478108,-0.002099649464,0.02562894792,,,,
2985,10.972,5.97,tip toe — four gait presets,0.5,0,0,1,0,0,RL,1,0,27.04956022,-20.67837048,235.1367369,237.5890544,0.01306051209,0.005241284532,-0.008908128926,0.01665541355,,,,
2985,10.972,5.97,tip toe — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,1.808016018,-0.1671782234,0.3229604499,1.844227191,,,,
2986,10.974,5.972,tip toe — four gait presets,0.5,0,0,1,0,0,FL,0,0,0,0,0,0,2.187441415,0.2011272144,0.3494413101,2.224288949,,,,
2986,10.974,5.972,tip toe — four gait presets,0.5,0,0,1,0,0,FR,1,0,-19.75663043,11.8250212,196.4519191,197.7966433,0.02558913497,-0.003166197911,-0.002340989507,0.02589032386,,,,
2986,10.974,5.972,tip toe — four gait presets,0.5,0,0,1,0,0,RL,1,0,27.15036376,-20.74261882,234.5643851,237.039763,0.01378892317,0.004992318239,-0.008850846056,0.01712878045,,,,
2986,10.974,5.972,tip toe — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,1.840092326,-0.1735190718,0.3081164133,1.873762087,,,,
2987,10.976,5.974,tip toe — four gait presets,0.5,0,0,1,0,0,FL,0,0,0,0,0,0,2.196225629,0.2105371426,0.3174261374,2.229011497,,,,
2987,10.976,5.974,tip toe — four gait presets,0.5,0,0,1,0,0,FR,1,0,-19.75891913,11.58361834,196.4720571,197.8025892,0.02559394385,-0.003219421807,-0.0025305043,0.02591945391,,,,
2987,10.976,5.974,tip toe — four gait presets,0.5,0,0,1,0,0,RL,1,0,27.27444677,-20.83120708,234.0043209,236.5076253,0.01420344345,0.004829829164,-0.008710623602,0.01734762286,,,,
2987,10.976,5.974,tip toe — four gait presets,0.5,0,0,1,0,0,RR,0,0,0,0,0,0,1.862846101,-0.179045197,0.289777178,1.893732714,,,,
2988,10.978,5.976,tip toe — four gait presets,0.5,0,0,2,0,0,FL,0,0,0,0,0,0,2.202747142,0.2169696321,0.288996311,2.232193912,,,,
2988,10.978,5.976,tip toe — four gait presets,0.5,0,0,2,0,0,FR,1,0,-19.74748172,11.36958369,196.5301501,197.8467346,0.02547063823,-0.003237409011,-0.002679137263,0.02581495701,,,,
2988,10.978,5.976,tip toe — four gait presets,0.5,0,0,2,0,0,RL,1,0,27.41636953,-20.94526071,233.4873138,236.0226408,0.01435815087,0.004746040778,-0.008586899534,0.01739011912,,,,
2988,10.978,5.976,tip toe — four gait presets,0.5,0,0,2,0,0,RR,0,0,0,0,0,0,1.878110561,-0.1834295721,0.2693115343,1.906167461,,,,
2989,10.98,5.978,tip toe — four gait presets,0.5,0,0,2,0,0,FL,0,0,0,0,0,0,2.207001537,0.2207019584,0.2638295986,2.23364527,,,,
2989,10.98,5.978,tip toe — four gait presets,0.5,0,0,2,0,0,FR,1,0,-19.73002927,11.18428213,196.6317772,197.9353885,0.02527657244,-0.003236369822,-0.002794336949,0.02563566896,,,,
2989,10.98,5.978,tip toe — four gait presets,0.5,0,0,2,0,0,RL,1,0,27.56213784,-21.07761678,233.0277836,235.5968703,0.01435366573,0.004712076284,-0.00848198703,0.0173255732,,,,
2989,10.98,5.978,tip toe — four gait presets,0.5,0,0,2,0,0,RR,0,0,0,0,0,0,1.887306303,-0.1864774852,0.2477321438,1.912608206,,,,
2990,10.982,5.98,tip toe — four gait presets,0.5,0,0,2,0,0,FL,0,0,0,0,0,0,2.208985683,0.2220013865,0.2416080888,2.233221178,,,,
2990,10.982,5.98,tip toe — four gait presets,0.5,0,0,2,0,0,FR,1,0,-14.63453781,7.30617057,185.397035,186.1171953,0.02504573045,-0.003226011313,-0.002883075458,0.0254166852,,,,
2990,10.982,5.98,tip toe — four gait presets,0.5,0,0,2,0,0,RL,1,0,20.57150836,-23.68908709,241.3308765,243.3617713,0.01425462996,0.00470833128,-0.008393795758,0.01719937981,,,,
2990,10.982,5.98,tip toe — four gait presets,0.5,0,0,2,0,0,RR,0,0,0,0,0,0,1.891534334,-0.1880936982,0.2257767059,1.914224777,,,,
2991,10.984,5.982,tip toe — four gait presets,0.5,0,0,2,0,0,FL,0,0,0,0,0,0,2.163973906,0.229860669,0.1837996468,2.183895901,,,,
2991,10.984,5.982,tip toe — four gait presets,0.5,0,0,2,0,0,FR,1,0,-14.47876895,7.304828508,185.389142,186.0970963,0.02428701016,-0.002816827777,-0.002370656208,0.02456447418,,,,
2991,10.984,5.982,tip toe — four gait presets,0.5,0,0,2,0,0,RL,1,0,20.57536893,-23.80484153,241.0281898,243.0732493,0.0150981323,0.004888344282,-0.008892514745,0.01819138058,,,,
2991,10.984,5.982,tip toe — four gait presets,0.5,0,0,2,0,0,RR,0,0,0,0,0,0,1.827268563,-0.176620093,0.1651246384,1.843195921,,,,
2992,10.986,5.984,tip toe — four gait presets,0.5,0,0,2,0,0,FL,0,0,0,0,0,0,2.127725119,0.2324143534,0.1397277183,2.144936934,,,,
2992,10.986,5.984,tip toe — four gait presets,0.5,0,0,2,0,0,FR,1,0,-14.38089902,7.333288627,185.5187378,186.2197343,0.02371453353,-0.002578517498,-0.002133460933,0.02394952001,,,,
2992,10.986,5.984,tip toe — four gait presets,0.5,0,0,2,0,0,RL,1,0,20.63606501,-23.90106552,240.7281979,242.7903898,0.01553742829,0.004990279619,-0.009121822381,0.01869551316,,,,
2992,10.986,5.984,tip toe — four gait presets,0.5,0,0,2,0,0,RR,0,0,0,0,0,0,1.772281705,-0.16193407,0.1156056073,1.78341519,,,,
2993,10.988,5.986,tip toe — four gait presets,0.5,0,0,2,0,0,FL,0,0,0,0,0,0,2.097712996,0.2308352168,0.1064499879,2.113058521,,,,
2993,10.988,5.986,tip toe — four gait presets,0.5,0,0,2,0,0,FR,1,0,-14.32590056,7.38414094,185.7608266,186.4586862,0.02327930741,-0.002442323057,-0.002056138063,0.02349720833,,,,
2993,10.988,5.986,tip toe — four gait presets,0.5,0,0,2,0,0,RL,1,0,20.72910478,-23.98688211,240.4577655,242.5386635,0.01571378029,0.00504162997,-0.009198893478,0.01889340004,,,,
2993,10.988,5.986,tip toe — four gait presets,0.5,0,0,2,0,0,RR,0,0,0,0,0,0,1.724440144,-0.1449152932,0.07502539274,1.732144065,,,,
2994,10.99,5.988,tip toe — four gait presets,0.5,0,0,2,0,0,FL,0,0,0,0,0,0,2.071983629,0.2260587413,0.08158984206,2.085875264,,,,
