sample,time_s,elapsed_s,experiment,command_x_mps,command_y_mps,command_yaw_radps,gait_mode,stair_collision_enabled,slope_collision_enabled,foot,contact,touchdown,grf_x_n,grf_y_n,grf_z_n,grf_norm_n,toe_vx_mps,toe_vy_mps,toe_vz_mps,toe_speed_mps,precontact_vx_mps,precontact_vy_mps,precontact_vz_mps,precontact_speed_mps
24,5.05,0.048,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,-1.180678056,1.222555201,-1.451081461,2.234788423,,,,
25,5.052,0.05,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,-1.24874994,-1.211303282,-1.588105316,2.355570112,,,,
25,5.052,0.05,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,0,0,0,0,0,0,0.9629345647,0.3551136313,-0.3970808602,1.100464391,,,,
25,5.052,0.05,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,0,0,0,0,0,0,0.1204428363,-0.832287003,-0.09270609026,0.8460511517,,,,
25,5.052,0.05,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,-1.085368631,1.234072559,-1.414939209,2.168643149,,,,
26,5.054,0.052,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,-1.270067615,-1.216723825,-1.652979149,2.413675347,,,,
26,5.054,0.052,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,0,0,0,0,0,0,1.027864975,0.3477639599,-0.4138686472,1.161349833,,,,
26,5.054,0.052,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,0,0,0,0,0,0,0.1542903149,-0.7849541055,-0.08903824009,0.8049138198,,,,
26,5.054,0.052,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,-0.9860588229,1.20486694,-1.418321197,2.106098612,,,,
27,5.056,0.054,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,-1.247407269,-1.231808811,-1.674223538,2.424129183,,,,
27,5.056,0.054,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,0,0,0,0,0,0,1.086641827,0.3405437145,-0.4311692103,1.217648294,,,,
27,5.056,0.054,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,0,0,0,0,0,0,0.173771641,-0.7354531155,-0.1010697852,0.7624322723,,,,
27,5.056,0.054,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,-0.8680363713,1.181119098,-1.402373107,2.028590594,,,,
28,5.058,0.056,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,-1.193217853,-1.252812847,-1.666214929,2.401995226,,,,
28,5.058,0.056,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,0,0,0,0,0,0,1.139635406,0.3336872379,-0.4488187798,1.269470097,,,,
28,5.058,0.056,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,0,0,0,0,0,0,0.1826599226,-0.6852485316,-0.1242472395,0.7199774815,,,,
28,5.058,0.056,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,-0.7385447719,1.160596855,-1.374687105,1.944787412,,,,
29,5.06,0.058,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,-1.117252678,-1.277004933,-1.639662429,2.359552506,,,,
29,5.06,0.058,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,0,0,0,0,0,0,1.187181351,0.3273711537,-0.4666802137,1.316951728,,,,
29,5.06,0.058,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,0,0,0,0,0,0,0.1838565468,-0.6353824449,-0.1550775333,0.6793843702,,,,
29,5.06,0.058,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,-0.6031339125,1.141728008,-1.340710434,1.861402113,,,,
30,5.062,0.06,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,-1.027085578,-1.30243101,-1.602374916,2.306260326,,,,
30,5.062,0.06,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,0,0,0,0,0,0,1.229584786,0.3217229335,-0.484642556,1.360243654,,,,
